Artist,Artist_discogs,Song_discogs,Song_duration_discogs,Written-By_discogs,Album_title_discogs,Lyrics By_discogs,Music By_discogs,Album_year_discogs,Written By_discogs,Flute_discogs,Translated By_discogs,Arranged By_discogs,Conductor_discogs,Orchestra_discogs,Adapted By_discogs,Adapted By (Text)_discogs,Translated By [Uncredited]_discogs,Adapted By (Text) [Uncredited]_discogs,Written-By [Original Lyrics/Uncredited]_discogs,Adapted By (Text) [Adapt.]_discogs,Choir_discogs,Backing Vocals_discogs,Lyrics By [A1]_discogs,Lyrics By [A2]_discogs,Lyrics By [A3]_discogs,Lyrics By [A4]_discogs,Lyrics By [A6]_discogs,Lyrics By [A7]_discogs,Music By [A1_discogs,A2_discogs,A3_discogs,A4_discogs,A6_discogs,A7]_discogs,Written-By [A5_discogs,A8]_discogs,Lyrics By [B1_discogs,B2_discogs,B5]_discogs,Lyrics By [B3]_discogs,Lyrics By [B4]_discogs,Lyrics By [B6]_discogs,Lyrics By [B7]_discogs,Music By [B1]_discogs,Music By [B2_discogs,Music By [B3_discogs,B6_discogs,B7]_discogs,Music By [B4]_discogs,Featuring_discogs,Written By [Lyrics]_discogs,Composed By_discogs,Soloist_discogs,Lyrics By [Original German]_discogs,Lyrics By [Original Italian]_discogs,Lyrics By [Original English]_discogs,Performer_discogs,Songwriter_discogs,Album_year_title_discogs,All_albums_discogs
Tereza Kesovija,Tereza Kesovija,Ostani Sa Mnom,3:19,,Zaustavi Vrijeme,Jakša Fiamengo,Dražen Žanko,2007.0,,,,Ante Pecotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme
Tereza Kesovija,Tereza Kesovija,Tko Mi Je Kriv,3:24,,Zaustavi Vrijeme,Marina Tucaković,Sanja Ilić,2007.0,,,,Ante Pecotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme/2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Mi Smo Stranci (Što Predobro Se Znaju),4:22,,Zaustavi Vrijeme,Robert Pilepić,Marko Tomasović,2007.0,,,,Aleksandar Valenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme
Tereza Kesovija,Tereza Kesovija,Nekad I Sad,3:28,Ante Pecotić,Zaustavi Vrijeme,,,2007.0,,,,Aleksandar Valenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme
Tereza Kesovija,Tereza Kesovija,Živote Moj,3:50,,Zaustavi Vrijeme,Helena Papić,Jure Stanić,2007.0,,,,Ante Pecotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-Zaustavi Vrijeme,2007.0-Zaustavi Vrijeme/2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Ja Slijedim Svoju Zvijezdu,2:08,,The Platinum Collection,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-The Platinum Collection,2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Sreću Čine Male Stvari,3:25,,The Platinum Collection,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-The Platinum Collection,2007.0-The Platinum Collection
Tereza Kesovija,Tereza Kesovija,Sviraj Mi Sviraj,3:58,,The Platinum Collection,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-The Platinum Collection,2007.0-The Platinum Collection/2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Kad Zazvone Dubrovačka Zvona,2:50,,The Platinum Collection,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-The Platinum Collection,2007.0-The Platinum Collection
Tereza Kesovija,Tereza Kesovija,I Ni Me Stra',3:17,,The Platinum Collection,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-The Platinum Collection,2007.0-The Platinum Collection/2012.0-Najljepše Ljubavne Pjesme/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Čakule O Siromajima,3:50,,The Platinum Collection,,,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0-The Platinum Collection,2007.0-The Platinum Collection
Tereza Kesovija,Tereza Kesovija,Prijatelji Stari Gdje Ste,,Željko Sabol,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Moja Posljednja I Prva Ljublavi,,Kemal Monteno,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,La Chanson De Lara,,Maurice Jarre,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia/2020.0-Anthologie 1965-1978/0.0-La Chanson De Lara
Tereza Kesovija,Tereza Kesovija,Uzmi Ili Ostavi,,Ante Pecotić,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Je Suis Malade,,Serge Lama,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Je Suis Née Ce Jour La,,Claudio Baglioni,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Je Cherche Encore,,Maryse Duilhé,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Ave Maria,,Ghjuvan Paulu Poletti,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Terra Mea,,Ghjuvan Paulu Poletti,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,I Ni' Me Stra',,Zdenko Runjić,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Bože Kako Te Volim,,Margit Antauer,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Bonus:,,,A L'Olympia,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Toutes Mes Larmes,,,A L'Olympia,Tereza Kesovija,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,De La Ou Tu M'Aimes,,,A L'Olympia,Maryse Duilhé,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0-A L'Olympia,2008.0-A L'Olympia
Tereza Kesovija,Tereza Kesovija,Promenada,3:27,,Ja Sam Pjesma,Jakša Fiamengo,,2009.0,,,,Branimir Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zdenko Runjić,,,,,,,2009.0-Ja Sam Pjesma,2009.0-Ja Sam Pjesma
Tereza Kesovija,Tereza Kesovija,Songs Of The Wind,2:55,,Ja Sam Pjesma,,,2009.0,,,,Branimir Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Branimir Živković,,,,,,,2009.0-Ja Sam Pjesma,2009.0-Ja Sam Pjesma
Tereza Kesovija,Tereza Kesovija,Otišo Si,3:22,,Najljepše Ljubavne Pjesme,,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0-Najljepše Ljubavne Pjesme,2012.0-Najljepše Ljubavne Pjesme
Tereza Kesovija,Tereza Kesovija,Dah djetinjstva,4:22,,Najljepše Ljubavne Pjesme,,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0-Najljepše Ljubavne Pjesme,2012.0-Najljepše Ljubavne Pjesme
Tereza Kesovija,Tereza Kesovija,"Voljela Bih , Da Te Nisam Srela",4:56,,Najljepše Ljubavne Pjesme,,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0-Najljepše Ljubavne Pjesme,2012.0-Najljepše Ljubavne Pjesme
Tereza Kesovija,Tereza Kesovija,Nek Idu Lađe,4:00,,Najljepše Ljubavne Pjesme,,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0-Najljepše Ljubavne Pjesme,2012.0-Najljepše Ljubavne Pjesme/2013.0-Parkovi/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Najljepši Poklon Tvoj (L'Amour En Hevitage),4:10,,Najljepše Ljubavne Pjesme,,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0-Najljepše Ljubavne Pjesme,2012.0-Najljepše Ljubavne Pjesme
Tereza Kesovija,Tereza Kesovija,Ja Jubim Te Zauvik,3:38,,Najljepše Ljubavne Pjesme,,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0-Najljepše Ljubavne Pjesme,2012.0-Najljepše Ljubavne Pjesme
Tereza Kesovija,Tereza Kesovija,Nema Života Bez Ljubavi,2:40,,Parkovi,,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Parkovi,2013.0-Parkovi/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Tražim Te,2:18,,Parkovi,,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Parkovi,2013.0-Parkovi
Tereza Kesovija,Tereza Kesovija,Grade Moj,2:15,,Parkovi,,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Parkovi,2013.0-Parkovi/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Im Park,2:37,,Parkovi,,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Parkovi,2013.0-Parkovi
Tereza Kesovija,Tereza Kesovija,Du Kamst Zu Mir In Meine Welt,3:29,,Parkovi,,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Parkovi,2013.0-Parkovi
Tereza Kesovija,Tereza Kesovija,Ballade A La Lune,2:07,,Parkovi,,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Parkovi,2013.0-Parkovi
Tereza Kesovija,Tereza Kesovija,CD 1 (1962.-1975.),,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Ćakule O Siromajima,3:50,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Vrijeme Je Za Twist,2:00,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Molim Oproštaj Tvoj,2:35,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,CD 2 (1975.-1989.),,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Kad Jednog Dana Prisjetim Se Svega (Prospektiva Nevski),3:36,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,CD 3 (1990.-2003.),,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Ludi Dani Naše Mladosti (Fernando),4:08,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Katedrala (Live),3:22,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Moderato Cantabile (Live),3:44,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Et Si Demain (Live),3:56,,50 Originalnih Pjesama,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Legrand,,,,,,,,,2015.0-50 Originalnih Pjesama,2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Ostavi Me Tu,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,U Srcu Mome,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Posuđeno Vrijeme,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Oči Duše,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Poezija,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Da Li ču Moči,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Moj Grad,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Pismo,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Uspomene,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Moja Priča,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Plus Loin Que L'amour,,,Oči Duše,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Oči Duše,2016.0-Oči Duše
Tereza Kesovija,Tereza Kesovija,Roadie,5:11,,Roadie,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Roadie,2016.0-Roadie
Tereza Kesovija,Tereza Kesovija,Roadie (Radio Edit),4:07,,Roadie,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Roadie,2016.0-Roadie
Tereza Kesovija,Tereza Kesovija,Suncane Fontane,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Njezne Strune Mandoline,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,San Julske Noci,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Sva Su Moja Proljeca U Meni,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Zaboravi Ako Mozes,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Sto Je Ostalo Od Ljubavi,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Sve Se Vraca Sve Se Placa,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Mladosti Moja Lijepa Radosti,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Je L'Aime Je L'Aime (Đelem Đelem),,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Kad Se Jednom Vratis Ti,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Jos U Meni Ima Vatre,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Moja Poslednja I Prva Ljubavi,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Nono Dobri Moj Nono,,,The Best Of Collection,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-The Best Of Collection,2018.0-The Best Of Collection
Tereza Kesovija,Tereza Kesovija,Legenda O Miljenku I Dobrili,4:25,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Naša Noć,2:17,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vice Vukov,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Odrasli Smo,3:04,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Splite Moj,2:50,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miro Ungar,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Split Je Svit,2:12,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miro Ungar,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Hoće Li Ikad Doći?,2:56,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,"Sine, Ne Pitaj Za Oca",3:03,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Moja Dalmacija,3:15,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Tamo Sam Rođena,3:54,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Serenada Splitu,4:16,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Nima Više One Pisme,2:54,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,"Voli me, Voli Me",3:33,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Nek' Idu Lađe,4:00,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Još U Meni Ima Vatre,3:26,,Moja Splitska Ljeta,,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0-Moja Splitska Ljeta,2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Tu Viens De Très Loin,,,Anthologie 1965-1978,,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0-Anthologie 1965-1978,2020.0-Anthologie 1965-1978
Tereza Kesovija,Tereza Kesovija,Quand L'amour Veut Partir,,,Anthologie 1965-1978,,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0-Anthologie 1965-1978,2020.0-Anthologie 1965-1978
Tereza Kesovija,Tereza Kesovija,Donne-Moi L'amour,,,Anthologie 1965-1978,,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0-Anthologie 1965-1978,2020.0-Anthologie 1965-1978
Tereza Kesovija,Tereza Kesovija,On Se Quitte Une Heure Ou Deux,,,Anthologie 1965-1978,,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0-Anthologie 1965-1978,2020.0-Anthologie 1965-1978/0.0-La Chanson De Lara
Tereza Kesovija,Tereza Kesovija,C'est Ma Chanson,,,Anthologie 1965-1978,,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0-Anthologie 1965-1978,2020.0-Anthologie 1965-1978
